code,date,Year,Mes,hosp_covid,uso_uci,ocup_hosp,deaths_covid
NE,2022-02-24,2022,2,318.0,489.0,375.0,3.0
ID,2021-01-19,2021,1,273.0,294.0,335.0,4.0
AK,2021-02-25,2021,2,41.0,152.0,53.0,0.0
UT,2020-12-27,2020,12,558.0,587.0,715.0,7.0
HI,2021-02-26,2021,2,43.0,214.0,49.0,0.0
FL,2022-07-27,2022,7,4765.0,5339.0,5271.0,23.0
NH,2022-06-05,2022,6,88.0,184.0,105.0,0.0
IN,2022-03-27,2022,3,262.0,1477.0,314.0,2.0
ND,2022-05-10,2022,5,50.0,118.0,57.0,1.0
NE,2022-06-06,2022,6,147.0,438.0,161.0,1.0
TN,2021-02-15,2021,2,1188.0,1667.0,1517.0,20.0
RI,2022-05-21,2022,5,88.0,193.0,92.0,0.0
TX,2022-04-30,2022,4,957.0,5921.0,1141.0,7.0
AR,2022-03-17,2022,3,276.0,732.0,356.0,0.0
MA,2022-06-10,2022,6,594.0,1158.0,645.0,0.0
NJ,2022-03-11,2022,3,554.0,1329.0,641.0,5.0
MS,2022-05-18,2022,5,102.0,578.0,115.0,0.0
AK,2022-05-07,2022,5,36.0,125.0,44.0,0.0
FL,2022-03-06,2022,3,2001.0,5189.0,2366.0,5.0
NC,2021-02-28,2021,2,1352.0,1851.0,1695.0,23.0
WI,2022-04-14,2022,4,188.0,1003.0,223.0,0.0
MD,2022-03-13,2022,3,372.0,874.0,446.0,2.0
KY,2022-05-13,2022,5,274.0,1132.0,302.0,1.0
VA,2022-04-02,2022,4,293.0,1340.0,354.0,8.0
MO,2022-03-29,2022,3,518.0,1446.0,610.0,4.0
TX,2021-01-04,2021,1,14009.0,7075.0,17433.0,219.0
IL,2022-06-07,2022,6,1212.0,2424.0,1327.0,5.0
PR,2022-06-22,2022,6,375.0,506.0,422.0,0.0
MN,2022-05-05,2022,5,358.0,706.0,386.0,0.0
MA,2022-07-13,2022,7,637.0,1159.0,691.0,0.0
CO,2022-07-01,2022,7,403.0,851.0,462.0,1.0
AK,2021-02-21,2021,2,39.0,143.0,50.0,0.0
AL,2021-03-02,2021,3,719.0,1342.0,957.0,9.0
WV,2022-02-27,2022,2,627.0,555.0,735.0,0.0
NJ,2022-06-07,2022,6,949.0,1307.0,1037.0,11.0
PA,2021-01-30,2021,1,4120.0,4008.0,4887.0,53.0
LA,2022-06-25,2022,6,319.0,1048.0,369.0,0.0
ME,2022-06-07,2022,6,164.0,256.0,181.0,0.0
OH,2022-05-06,2022,5,740.0,2937.0,829.0,1.0
VA,2021-01-10,2021,1,3037.0,1754.0,3575.0,58.0
AL,2022-03-31,2022,3,163.0,1279.0,193.0,1.0
VT,2021-01-09,2021,1,40.0,88.0,49.0,0.0
CO,2020-12-29,2020,12,1243.0,1206.0,1589.0,15.0
IN,2021-02-18,2021,2,959.0,1375.0,1162.0,9.0
WY,2022-03-04,2022,3,37.0,40.0,45.0,0.0
FL,2022-07-20,2022,7,4615.0,5549.0,5134.0,28.0
PA,2021-01-25,2021,1,4422.0,3973.0,5277.0,107.0
ND,2021-03-05,2021,3,76.0,146.0,85.0,1.0
NY,2022-05-09,2022,5,2750.0,3475.0,3017.0,14.0
MS,2022-07-25,2022,7,476.0,570.0,528.0,1.0
UT,2022-04-09,2022,4,66.0,344.0,80.0,0.0
IL,2022-06-06,2022,6,1185.0,2278.0,1303.0,2.0
PR,2021-01-16,2021,1,403.0,458.0,456.0,9.0
AK,2022-07-30,2022,7,83.0,93.0,91.0,3.0
SC,2021-02-16,2021,2,1068.0,1135.0,1320.0,21.0
CO,2022-02-21,2022,2,645.0,868.0,791.0,5.0
MD,2021-02-08,2021,2,1674.0,1209.0,2060.0,21.0
WA,2021-01-31,2021,1,854.0,1199.0,1053.0,7.0
MS,2022-05-11,2022,5,70.0,583.0,82.0,0.0
DE,2022-04-19,2022,4,122.0,192.0,132.0,0.0
VA,2020-12-28,2020,12,2531.0,1681.0,3092.0,29.0
NE,2022-07-17,2022,7,196.0,455.0,212.0,0.0
WI,2022-05-15,2022,5,401.0,747.0,443.0,0.0
WY,2021-02-17,2021,2,44.0,55.0,51.0,0.0
DE,2022-05-26,2022,5,250.0,212.0,263.0,1.0
OR,2022-05-28,2022,5,397.0,547.0,438.0,3.0
WA,2021-01-14,2021,1,1025.0,1217.0,1256.0,7.0
IA,2022-06-22,2022,6,180.0,437.0,194.0,0.0
TX,2022-02-03,2022,2,12019.0,7364.0,14644.0,182.0
ME,2022-01-29,2022,1,397.0,262.0,485.0,1.0
DE,2022-02-13,2022,2,248.0,181.0,269.0,0.0
VA,2022-01-31,2022,1,3023.0,1556.0,3566.0,30.0
ND,2022-02-03,2022,2,334.0,148.0,389.0,2.0
NY,2022-02-08,2022,2,5350.0,3953.0,6186.0,31.0
MN,2022-02-12,2022,2,1059.0,790.0,1227.0,3.0
WV,2022-02-01,2022,2,1302.0,600.0,1521.0,0.0
RI,2022-02-13,2022,2,134.0,127.0,160.0,0.0
RI,2022-02-06,2022,2,195.0,199.0,225.0,1.0
KS,2022-02-08,2022,2,945.0,671.0,1151.0,17.0
NE,2022-01-30,2022,1,754.0,416.0,899.0,4.0
PA,2022-01-29,2022,1,5400.0,3001.0,6225.0,61.0
NC,2022-02-03,2022,2,4920.0,2345.0,5714.0,44.0
MT,2022-02-10,2022,2,305.0,155.0,347.0,5.0
MI,2022-01-29,2022,1,3529.0,2055.0,4145.0,43.0
MS,2022-02-05,2022,2,1247.0,722.0,1524.0,12.0
OR,2022-01-28,2022,1,1295.0,636.0,1501.0,11.0
NE,2022-02-06,2022,2,631.0,514.0,766.0,5.0
HI,2022-02-10,2022,2,219.0,169.0,244.0,0.0
KS,2022-01-28,2022,1,1249.0,682.0,1494.0,7.0
IL,2022-01-31,2022,1,3846.0,2441.0,4507.0,26.0
DE,2022-02-04,2022,2,367.0,214.0,401.0,0.0
HI,2022-02-02,2022,2,333.0,178.0,383.0,5.0
NC,2022-02-13,2022,2,3429.0,2176.0,4045.0,48.0
SD,2022-02-06,2022,2,306.0,153.0,369.0,3.0
ME,2022-02-08,2022,2,349.0,275.0,429.0,0.0
MN,2022-02-07,2022,2,1279.0,745.0,1471.0,3.0
WY,2022-01-28,2022,1,173.0,59.0,195.0,0.0
AR,2022-02-11,2022,2,1305.0,881.0,1653.0,6.0
NH,2022-02-05,2022,2,235.0,190.0,272.0,2.0
OH,2022-02-04,2022,2,3793.0,3251.0,4543.0,21.0
AK,2022-01-31,2022,1,159.0,110.0,180.0,0.0
AL,2022-02-12,2022,2,1992.0,1453.0,2420.0,38.0
ND,2022-02-02,2022,2,339.0,146.0,397.0,3.0
ME,2022-02-01,2022,2,410.0,290.0,504.0,3.0
VT,2022-02-11,2022,2,84.0,95.0,105.0,0.0
AK,2022-02-09,2022,2,123.0,118.0,144.0,1.0
IN,2022-01-27,2022,1,2859.0,1791.0,3484.0,46.0
NJ,2022-02-09,2022,2,1839.0,1444.0,2137.0,26.0
NM,2022-02-01,2022,2,726.0,479.0,874.0,4.0
WY,2022-02-15,2022,2,90.0,58.0,110.0,3.0
AS,2022-01-29,2022,1,0.0,2.0,0.0,0.0
GA,2022-02-06,2022,2,4260.0,2341.0,5113.0,19.0
CO,2022-02-12,2022,2,905.0,933.0,1113.0,5.0
MO,2022-02-10,2022,2,2606.0,1746.0,3166.0,15.0
VT,2022-02-08,2022,2,88.0,84.0,108.0,0.0
DC,2022-01-29,2022,1,491.0,267.0,556.0,4.0
AS,2022-02-02,2022,2,0.0,3.0,0.0,0.0
AR,2022-02-06,2022,2,1530.0,885.0,1929.0,5.0
AL,2022-02-02,2022,2,2922.0,1506.0,3500.0,40.0
LA,2022-02-05,2022,2,1424.0,1357.0,1786.0,1.0
ID,2022-02-03,2022,2,575.0,249.0,677.0,5.0
VA,2022-02-10,2022,2,2131.0,1615.0,2557.0,22.0
MI,2022-02-02,2022,2,3227.0,2235.0,3815.0,37.0
NV,2022-02-11,2022,2,1159.0,821.0,1366.0,0.0
WI,2022-02-04,2022,2,1505.0,1097.0,1792.0,4.0
TX,2022-01-30,2022,1,13083.0,6390.0,15853.0,158.0
AZ,2022-02-14,2022,2,2189.0,1464.0,2558.0,8.0
AL,2022-02-07,2022,2,2670.0,1502.0,3235.0,37.0
AK,2022-02-07,2022,2,132.0,109.0,157.0,1.0
WA,2022-02-14,2022,2,1561.0,1059.0,1796.0,11.0
RI,2022-02-05,2022,2,216.0,203.0,250.0,0.0
AZ,2022-02-04,2022,2,3086.0,1581.0,3599.0,15.0
NC,2022-02-12,2022,2,3531.0,2213.0,4173.0,45.0
DC,2022-02-05,2022,2,341.0,333.0,400.0,1.0
NY,2022-01-31,2022,1,7580.0,4014.0,8761.0,41.0
CT,2022-02-01,2022,2,983.0,718.0,1138.0,3.0
NV,2022-02-06,2022,2,1373.0,819.0,1620.0,0.0
WV,2022-01-31,2022,1,1259.0,586.0,1474.0,0.0
TN,2022-02-02,2022,2,3543.0,1919.0,4224.0,17.0
PA,2022-02-01,2022,2,4788.0,3360.0,5576.0,68.0
SD,2022-01-29,2022,1,395.0,154.0,469.0,1.0
MD,2022-01-28,2022,1,2134.0,1112.0,2518.0,20.0
FL,2022-02-08,2022,2,7101.0,6048.0,8258.0,32.0
UT,2022-02-05,2022,2,740.0,460.0,910.0,1.0
PA,2022-02-12,2022,2,3043.0,3227.0,3541.0,50.0
CO,2022-01-28,2022,1,1562.0,1033.0,1921.0,6.0
IN,2022-02-02,2022,2,2581.0,1819.0,3205.0,31.0
IA,2022-01-30,2022,1,873.0,454.0,1001.0,14.0
CO,2022-02-11,2022,2,934.0,953.0,1170.0,4.0
MA,2022-02-07,2022,2,1266.0,1158.0,1492.0,0.0
NC,2022-01-29,2022,1,5356.0,1949.0,6185.0,66.0
KS,2022-02-11,2022,2,800.0,661.0,961.0,5.0
MI,2022-01-27,2022,1,3803.0,2090.0,4461.0,42.0
OH,2022-02-14,2022,2,2632.0,2971.0,3127.0,8.0
MA,2022-01-31,2022,1,1806.0,1199.0,2121.0,0.0
AL,2022-02-01,2022,2,3083.0,1529.0,3668.0,40.0
MO,2022-01-30,2022,1,3336.0,1656.0,4011.0,29.0
NM,2022-02-07,2022,2,658.0,421.0,803.0,4.0
KY,2022-02-14,2022,2,1900.0,1220.0,2224.0,30.0
VT,2022-01-28,2022,1,108.0,78.0,134.0,1.0
IL,2022-01-29,2022,1,4146.0,2519.0,4838.0,36.0
HI,2022-02-09,2022,2,228.0,162.0,254.0,4.0
MO,2022-02-09,2022,2,2747.0,1784.0,3339.0,15.0
TN,2022-02-09,2022,2,2942.0,1904.0,3528.0,25.0
LA,2022-02-04,2022,2,1549.0,1437.0,1946.0,4.0
WV,2022-02-07,2022,2,1143.0,568.0,1342.0,0.0
NH,2022-02-14,2022,2,161.0,182.0,184.0,0.0
LA,2022-02-14,2022,2,933.0,1264.0,1227.0,2.0
WI,2022-02-03,2022,2,1541.0,1095.0,1827.0,3.0
NY,2022-02-10,2022,2,4701.0,3918.0,5432.0,31.0
CA,2022-02-07,2022,2,10892.0,6494.0,12945.0,46.0
UT,2022-02-14,2022,2,532.0,403.0,651.0,3.0
IN,2022-02-01,2022,2,2633.0,1712.0,3188.0,43.0
DC,2022-02-14,2022,2,278.0,307.0,323.0,2.0
MN,2022-02-04,2022,2,1354.0,809.0,1568.0,5.0
IN,2022-02-11,2022,2,1802.0,1775.0,2192.0,24.0
GA,2022-02-01,2022,2,5093.0,2341.0,6008.0,29.0
MI,2022-01-31,2022,1,3417.0,2050.0,4016.0,40.0
SC,2022-02-08,2022,2,1787.0,1121.0,2154.0,36.0
HI,2022-02-05,2022,2,281.0,162.0,318.0,2.0
WA,2022-02-13,2022,2,1622.0,1040.0,1877.0,25.0
RI,2022-02-04,2022,2,229.0,137.0,263.0,0.0
LA,2022-02-03,2022,2,1593.0,1418.0,2018.0,4.0
ME,2022-01-30,2022,1,416.0,256.0,510.0,1.0
VA,2022-01-29,2022,1,3039.0,1556.0,3586.0,43.0
SD,2022-02-01,2022,2,356.0,168.0,430.0,1.0
PR,2022-01-31,2022,1,524.0,520.0,636.0,1.0
GA,2022-02-12,2022,2,3326.0,2355.0,4016.0,18.0
ID,2022-02-08,2022,2,531.0,260.0,649.0,3.0
FL,2022-01-28,2022,1,9647.0,5824.0,11124.0,65.0
MT,2022-02-08,2022,2,344.0,156.0,397.0,5.0
NC,2022-02-11,2022,2,3758.0,2239.0,4418.0,50.0
MO,2022-01-28,2022,1,3616.0,1718.0,4326.0,27.0
WA,2022-02-05,2022,2,2005.0,985.0,2335.0,17.0
ME,2022-02-06,2022,2,384.0,267.0,472.0,2.0
SD,2022-02-12,2022,2,250.0,148.0,308.0,2.0
AL,2022-01-30,2022,1,3055.0,1504.0,3657.0,42.0
NJ,2022-01-29,2022,1,3281.0,1436.0,3775.0,57.0
IA,2022-02-04,2022,2,708.0,505.0,817.0,7.0
OR,2022-02-03,2022,2,1282.0,651.0,1506.0,11.0
OK,2022-01-30,2022,1,2200.0,969.0,2633.0,5.0
MD,2022-02-11,2022,2,1068.0,1060.0,1266.0,8.0
ID,2022-02-14,2022,2,436.0,247.0,540.0,7.0
OK,2022-02-07,2022,2,1774.0,971.0,2146.0,11.0
AK,2022-01-29,2022,1,192.0,112.0,215.0,0.0
PR,2022-02-14,2022,2,214.0,487.0,263.0,0.0
TX,2022-01-28,2022,1,13648.0,6457.0,16484.0,167.0
NM,2022-02-13,2022,2,545.0,395.0,670.0,3.0
CO,2022-02-03,2022,2,1353.0,1005.0,1668.0,8.0
DC,2022-02-09,2022,2,315.0,325.0,378.0,0.0
DC,2022-01-31,2022,1,461.0,257.0,532.0,2.0
GA,2022-01-29,2022,1,5350.0,2370.0,6302.0,27.0
NJ,2022-02-07,2022,2,2095.0,1403.0,2451.0,29.0
VT,2022-02-09,2022,2,89.0,93.0,115.0,0.0
OR,2022-02-12,2022,2,1061.0,605.0,1236.0,12.0
CO,2022-02-10,2022,2,1024.0,976.0,1267.0,4.0
IA,2022-02-09,2022,2,639.0,480.0,743.0,3.0
FL,2022-02-06,2022,2,7299.0,5819.0,8505.0,46.0
WI,2022-02-14,2022,2,985.0,922.0,1167.0,0.0
PR,2022-02-09,2022,2,287.0,509.0,350.0,1.0
KY,2022-02-13,2022,2,1910.0,1232.0,2230.0,22.0
PA,2022-02-10,2022,2,3368.0,3345.0,3902.0,42.0
MI,2022-02-14,2022,2,2161.0,2037.0,2542.0,23.0
OK,2022-02-06,2022,2,1808.0,970.0,2165.0,12.0
AK,2022-01-28,2022,1,196.0,113.0,223.0,0.0
AK,2022-02-05,2022,2,157.0,112.0,177.0,2.0
WA,2022-02-12,2022,2,1691.0,1071.0,1950.0,9.0
MT,2022-01-31,2022,1,327.0,147.0,381.0,5.0
GA,2022-02-11,2022,2,3479.0,2363.0,4187.0,25.0
TX,2022-02-04,2022,2,11536.0,7408.0,14085.0,163.0
CA,2022-02-06,2022,2,11131.0,6536.0,13259.0,58.0
TX,2022-02-09,2022,2,9510.0,7417.0,11767.0,131.0
UT,2022-02-08,2022,2,687.0,446.0,840.0,4.0
MI,2022-02-03,2022,2,3109.0,2236.0,3704.0,39.0
SD,2022-02-11,2022,2,261.0,150.0,315.0,1.0
UT,2022-02-03,2022,2,834.0,479.0,1012.0,3.0
NH,2022-02-10,2022,2,191.0,195.0,216.0,0.0
VA,2022-02-06,2022,2,2313.0,1544.0,2769.0,31.0
KY,2022-01-30,2022,1,2665.0,1275.0,3116.0,33.0
UT,2022-02-13,2022,2,580.0,408.0,701.0,2.0
IN,2022-02-10,2022,2,1938.0,1776.0,2354.0,15.0
CT,2022-02-12,2022,2,485.0,693.0,552.0,2.0
ME,2022-02-05,2022,2,383.0,271.0,470.0,1.0
IA,2022-01-28,2022,1,924.0,477.0,1062.0,9.0
KY,2022-02-08,2022,2,2322.0,1337.0,2733.0,33.0
NC,2022-02-04,2022,2,4726.0,2304.0,5514.0,57.0
TN,2022-01-31,2022,1,3642.0,1911.0,4315.0,68.0
MN,2022-02-13,2022,2,1026.0,734.0,1185.0,0.0
MI,2022-02-08,2022,2,2638.0,2162.0,3135.0,24.0
SC,2022-01-28,2022,1,2542.0,1134.0,2986.0,28.0
CA,2022-01-30,2022,1,14070.0,6576.0,16643.0,49.0
NY,2022-01-29,2022,1,7654.0,3963.0,8847.0,47.0
SC,2022-02-06,2022,2,1973.0,1115.0,2361.0,28.0
AR,2022-02-03,2022,2,1667.0,909.0,2120.0,6.0
AS,2022-01-27,2022,1,0.0,3.0,0.0,0.0
AZ,2022-01-31,2022,1,3509.0,1582.0,4090.0,7.0
NM,2022-02-12,2022,2,553.0,416.0,680.0,9.0
IA,2022-02-07,2022,2,669.0,471.0,787.0,6.0
NM,2022-02-02,2022,2,739.0,427.0,900.0,4.0
AZ,2022-02-09,2022,2,2591.0,1556.0,3025.0,10.0
AL,2022-02-13,2022,2,1922.0,1447.0,2361.0,28.0
NV,2022-02-03,2022,2,1603.0,816.0,1905.0,0.0
CT,2022-01-29,2022,1,1135.0,720.0,1307.0,5.0
OR,2022-02-02,2022,2,1276.0,655.0,1499.0,11.0
MS,2022-02-01,2022,2,1673.0,718.0,1985.0,11.0
WY,2022-02-11,2022,2,106.0,59.0,126.0,1.0
KS,2022-02-09,2022,2,892.0,656.0,1075.0,6.0
NJ,2022-01-28,2022,1,3594.0,1431.0,4127.0,60.0
WA,2022-01-30,2022,1,2302.0,959.0,2671.0,27.0
IL,2022-02-06,2022,2,2899.0,2525.0,3432.0,22.0
KY,2022-02-12,2022,2,1993.0,1280.0,2337.0,37.0
HI,2022-01-31,2022,1,351.0,233.0,413.0,3.0
HI,2022-02-07,2022,2,259.0,164.0,288.0,1.0
ND,2022-02-13,2022,2,186.0,137.0,226.0,3.0
LA,2022-02-12,2022,2,1020.0,1297.0,1340.0,0.0
CO,2022-02-02,2022,2,1385.0,998.0,1711.0,9.0
MA,2022-01-27,2022,1,2321.0,1241.0,2689.0,0.0
MT,2022-02-07,2022,2,335.0,137.0,390.0,5.0
FL,2022-01-27,2022,1,9853.0,5911.0,11337.0,66.0
AR,2022-02-12,2022,2,1196.0,863.0,1511.0,7.0
MD,2022-02-10,2022,2,1113.0,1051.0,1321.0,8.0
TN,2022-02-07,2022,2,3106.0,1907.0,3704.0,27.0
VT,2022-02-15,2022,2,70.0,93.0,91.0,0.0
SD,2022-02-10,2022,2,291.0,157.0,355.0,0.0
NM,2022-01-30,2022,1,708.0,398.0,852.0,6.0
IL,2022-02-05,2022,2,2951.0,2592.0,3491.0,20.0
NY,2022-02-05,2022,2,5903.0,3883.0,6810.0,29.0
OH,2022-02-09,2022,2,3316.0,3291.0,3950.0,14.0
ID,2022-02-13,2022,2,442.0,248.0,553.0,4.0
OR,2022-02-11,2022,2,1122.0,622.0,1297.0,18.0
NH,2022-02-09,2022,2,199.0,193.0,217.0,0.0
IN,2022-02-09,2022,2,2008.0,1759.0,2444.0,30.0
GA,2022-02-10,2022,2,3673.0,2369.0,4401.0,24.0
ID,2022-02-06,2022,2,517.0,244.0,621.0,2.0
AK,2022-02-14,2022,2,104.0,108.0,118.0,1.0
WA,2022-01-29,2022,1,2278.0,983.0,2639.0,20.0
MS,2022-02-10,2022,2,1097.0,743.0,1347.0,10.0
AK,2022-02-13,2022,2,113.0,103.0,126.0,1.0
WA,2022-02-08,2022,2,1928.0,1027.0,2245.0,22.0
AS,2022-02-12,2022,2,0.0,5.0,0.0,0.0
MA,2022-02-05,2022,2,1392.0,1198.0,1636.0,0.0
KY,2022-01-28,2022,1,2713.0,1321.0,3202.0,38.0
AL,2022-02-06,2022,2,2710.0,1486.0,3277.0,38.0
MN,2022-02-02,2022,2,1457.0,809.0,1670.0,0.0
OK,2022-02-05,2022,2,1829.0,985.0,2190.0,10.0
CT,2022-02-02,2022,2,937.0,727.0,1070.0,2.0
AK,2022-02-04,2022,2,153.0,107.0,172.0,2.0
VI,2022-02-13,2022,2,9.0,6.0,12.0,0.0
NH,2022-01-31,2022,1,320.0,188.0,368.0,1.0
AL,2022-01-28,2022,1,3248.0,1531.0,3849.0,39.0
MO,2022-02-13,2022,2,2217.0,1648.0,2718.0,17.0
NM,2022-02-11,2022,2,559.0,419.0,684.0,6.0
WY,2022-02-01,2022,2,172.0,52.0,187.0,3.0
VI,2022-01-31,2022,1,20.0,11.0,24.0,0.0
WI,2022-02-08,2022,2,1350.0,1078.0,1579.0,0.0
WV,2022-02-11,2022,2,1031.0,650.0,1231.0,0.0
OH,2022-02-08,2022,2,3473.0,3279.0,4141.0,8.0
SC,2022-02-05,2022,2,1996.0,1120.0,2399.0,39.0
AS,2022-02-06,2022,2,0.0,4.0,0.0,0.0
SC,2022-02-13,2022,2,1377.0,1110.0,1658.0,14.0
CO,2022-02-01,2022,2,1402.0,1053.0,1739.0,14.0
OH,2022-01-31,2022,1,4555.0,3302.0,5393.0,20.0
AZ,2022-02-08,2022,2,2633.0,1546.0,3087.0,11.0
PR,2022-01-29,2022,1,567.0,514.0,687.0,4.0
NM,2022-01-28,2022,1,773.0,396.0,927.0,5.0
MN,2022-01-29,2022,1,1489.0,709.0,1698.0,14.0
OR,2022-02-01,2022,2,1265.0,643.0,1472.0,10.0
DE,2022-01-30,2022,1,453.0,153.0,495.0,3.0
IN,2022-01-31,2022,1,2741.0,1696.0,3305.0,47.0
NC,2022-01-28,2022,1,5449.0,1977.0,6292.0,65.0
MS,2022-02-09,2022,2,1179.0,751.0,1460.0,14.0
OR,2022-02-10,2022,2,1219.0,642.0,1410.0,13.0
UT,2022-01-30,2022,1,818.0,419.0,991.0,2.0
LA,2022-02-08,2022,2,1256.0,1378.0,1606.0,0.0
ME,2022-02-14,2022,2,311.0,259.0,393.0,2.0
NJ,2022-02-14,2022,2,1503.0,1396.0,1731.0,24.0
WV,2022-02-04,2022,2,1239.0,602.0,1473.0,0.0
UT,2022-02-12,2022,2,622.0,459.0,759.0,1.0
AZ,2022-01-30,2022,1,3521.0,1560.0,4087.0,12.0
IL,2022-02-04,2022,2,3126.0,2601.0,3687.0,27.0
DC,2022-02-07,2022,2,347.0,317.0,409.0,1.0
MD,2022-02-09,2022,2,1240.0,1111.0,1457.0,13.0
FL,2022-02-13,2022,2,5436.0,5648.0,6351.0,47.0
PR,2022-02-07,2022,2,310.0,499.0,386.0,2.0
MN,2022-02-11,2022,2,1133.0,781.0,1304.0,3.0
MI,2022-02-07,2022,2,2699.0,2126.0,3237.0,25.0
PA,2022-02-02,2022,2,4673.0,3356.0,5429.0,65.0
NE,2022-02-03,2022,2,683.0,511.0,833.0,12.0
TX,2022-02-07,2022,2,10331.0,7055.0,12711.0,142.0
WY,2022-02-10,2022,2,114.0,65.0,135.0,2.0
MS,2022-01-31,2022,1,1546.0,719.0,1867.0,11.0
IL,2022-02-14,2022,2,1857.0,2463.0,2226.0,21.0
MI,2022-02-12,2022,2,2291.0,2123.0,2709.0,25.0
WI,2022-02-12,2022,2,1068.0,1028.0,1272.0,1.0
WY,2022-01-31,2022,1,183.0,52.0,204.0,0.0
MD,2022-02-01,2022,2,1806.0,1072.0,2192.0,15.0
MT,2022-02-14,2022,2,269.0,144.0,303.0,8.0
NJ,2022-02-13,2022,2,1551.0,1390.0,1786.0,19.0
UT,2022-01-29,2022,1,810.0,410.0,980.0,3.0
ND,2022-02-06,2022,2,286.0,148.0,337.0,1.0
CT,2022-02-10,2022,2,528.0,712.0,610.0,2.0
NH,2022-01-30,2022,1,320.0,201.0,368.0,0.0
MA,2022-02-04,2022,2,1473.0,1244.0,1732.0,0.0
UT,2022-02-06,2022,2,731.0,440.0,892.0,0.0
NE,2022-02-10,2022,2,542.0,512.0,648.0,10.0
ND,2022-02-11,2022,2,213.0,144.0,257.0,1.0
NH,2022-02-08,2022,2,193.0,188.0,219.0,1.0
CA,2022-02-13,2022,2,8709.0,6317.0,10363.0,25.0
MO,2022-02-03,2022,2,3135.0,1691.0,3804.0,26.0
DE,2022-01-29,2022,1,448.0,151.0,483.0,1.0
OH,2022-01-30,2022,1,4701.0,3286.0,5561.0,24.0
WI,2022-02-07,2022,2,1391.0,1035.0,1639.0,5.0
OK,2022-02-13,2022,2,1307.0,941.0,1553.0,7.0
WY,2022-02-09,2022,2,131.0,66.0,156.0,0.0
GA,2022-02-02,2022,2,5053.0,2441.0,5962.0,36.0
OK,2022-02-04,2022,2,1946.0,996.0,2345.0,8.0
NE,2022-02-05,2022,2,620.0,502.0,752.0,8.0
ID,2022-01-30,2022,1,618.0,229.0,717.0,7.0
LA,2022-01-29,2022,1,1782.0,1254.0,2163.0,21.0
MI,2022-02-06,2022,2,2691.0,2125.0,3220.0,29.0
AL,2022-02-05,2022,2,2756.0,1521.0,3305.0,25.0
VT,2022-02-01,2022,2,101.0,68.0,127.0,0.0
NC,2022-02-02,2022,2,5084.0,2317.0,5896.0,48.0
CA,2022-02-04,2022,2,12126.0,6767.0,14396.0,71.0
AR,2022-02-01,2022,2,1775.0,914.0,2258.0,3.0
KY,2022-02-06,2022,2,2327.0,1263.0,2745.0,47.0
MS,2022-01-30,2022,1,1515.0,715.0,1835.0,10.0
WA,2022-01-28,2022,1,2324.0,1025.0,2695.0,26.0
DE,2022-02-09,2022,2,298.0,199.0,322.0,0.0
AR,2022-02-10,2022,2,1359.0,866.0,1725.0,5.0
MT,2022-02-05,2022,2,344.0,142.0,399.0,6.0
NV,2022-02-01,2022,2,1678.0,828.0,2024.0,0.0
NJ,2022-02-04,2022,2,2434.0,1449.0,2825.0,27.0
SD,2022-02-02,2022,2,343.0,164.0,414.0,3.0
AZ,2022-01-29,2022,1,3528.0,1567.0,4108.0,14.0
RI,2022-02-09,2022,2,163.0,194.0,196.0,0.0
WA,2022-02-03,2022,2,2128.0,1020.0,2492.0,20.0
MN,2022-01-28,2022,1,1564.0,733.0,1783.0,21.0
SC,2022-02-12,2022,2,1403.0,1110.0,1694.0,22.0
IL,2022-02-03,2022,2,3313.0,2611.0,3892.0,27.0
KS,2022-02-01,2022,2,1146.0,695.0,1391.0,8.0
AR,2022-01-27,2022,1,1809.0,896.0,2215.0,4.0
LA,2022-02-07,2022,2,1331.0,1319.0,1682.0,1.0
MA,2022-02-11,2022,2,1004.0,1218.0,1199.0,0.0
AZ,2022-02-07,2022,2,2806.0,1504.0,3267.0,12.0
VA,2022-02-14,2022,2,1804.0,1500.0,2165.0,19.0
MS,2022-02-08,2022,2,1250.0,755.0,1534.0,10.0
AL,2022-02-11,2022,2,2167.0,1509.0,2618.0,42.0
VA,2022-02-04,2022,2,2477.0,1582.0,2953.0,41.0
MT,2022-02-12,2022,2,286.0,153.0,328.0,1.0
WY,2022-01-30,2022,1,168.0,53.0,194.0,0.0
FL,2022-02-03,2022,2,8142.0,6108.0,9419.0,55.0
MD,2022-01-31,2022,1,1947.0,1065.0,2307.0,16.0
OH,2022-02-07,2022,2,3543.0,3134.0,4227.0,8.0
CT,2022-02-05,2022,2,750.0,722.0,851.0,4.0
GA,2022-01-27,2022,1,5742.0,2434.0,6733.0,28.0
RI,2022-01-30,2022,1,303.0,178.0,342.0,1.0
VT,2022-02-13,2022,2,78.0,96.0,93.0,0.0
WV,2022-02-09,2022,2,1046.0,596.0,1241.0,0.0
NM,2022-02-06,2022,2,647.0,455.0,789.0,8.0
NV,2022-02-10,2022,2,1210.0,830.0,1427.0,0.0
ID,2022-01-29,2022,1,605.0,238.0,709.0,7.0
WA,2022-02-06,2022,2,1959.0,1001.0,2295.0,23.0
FL,2022-02-12,2022,2,5588.0,5860.0,6530.0,38.0
DE,2022-02-08,2022,2,270.0,198.0,294.0,1.0
DE,2022-01-28,2022,1,488.0,211.0,530.0,3.0
KS,2022-02-13,2022,2,670.0,597.0,797.0,4.0
